GHO;Indicator;PUBLISH STATES;Year;WHO region;Country;Age Group;Sex;Display Value;Numeric Value;Low Value;High Value;Comments
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Africa;Sierra Leone;20+;Female;23.6 [22.8-24.4];23.6;22.8;24.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Western Pacific;Singapore;20+;Female;23.5 [22.9-24.0];23.5;22.9;24;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Western Pacific;Singapore;20+;Female;23.5 [22.9-24.0];23.5;22.9;24;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Western Pacific;Singapore;20+;Female;23.5 [22.9-24.0];23.5;22.9;24;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1994;Western Pacific;Singapore;20+;Female;23.5 [22.9-24.0];23.5;22.9;24;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Western Pacific;Singapore;20+;Female;23.4 [22.9-23.9];23.4;22.9;23.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Europe;Slovakia;20+;Female;26.1 [22.8-29.2];26.1;22.8;29.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Europe;Slovakia;20+;Female;26.1 [23.0-29.2];26.1;23;29.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Europe;Slovakia;20+;Female;26.1 [23.1-29.1];26.1;23.1;29.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Europe;Slovakia;20+;Female;26.2 [23.2-29.0];26.2;23.2;29;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1997;Europe;Slovakia;20+;Female;26.1 [23.4-28.7];26.1;23.4;28.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Europe;Slovakia;20+;Female;26.1 [23.5-28.7];26.1;23.5;28.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Europe;Slovakia;20+;Female;26.1 [23.5-28.8];26.1;23.5;28.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2000;Europe;Slovakia;20+;Female;26.1 [23.5-28.7];26.1;23.5;28.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Europe;Slovenia;20+;Female;26.4 [23.5-29.3];26.4;23.5;29.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;Europe;Slovenia;20+;Female;26.4 [23.5-29.2];26.4;23.5;29.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1988;Europe;Slovenia;20+;Female;26.4 [23.5-29.2];26.4;23.5;29.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Europe;Slovenia;20+;Female;26.3 [23.5-29.1];26.3;23.5;29.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Europe;Slovenia;20+;Female;26.4 [23.6-29.2];26.4;23.6;29.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Europe;Slovenia;20+;Female;26.5 [23.6-29.2];26.5;23.6;29.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Europe;Slovenia;20+;Female;26.5 [23.6-29.3];26.5;23.6;29.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Europe;Slovenia;20+;Female;26.5 [23.6-29.4];26.5;23.6;29.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Europe;Slovenia;20+;Female;26.5 [23.6-29.5];26.5;23.6;29.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Western Pacific;Solomon Islands;20+;Female;25.8 [23.8-27.8];25.8;23.8;27.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Western Pacific;Solomon Islands;20+;Female;26.0 [24.1-27.9];26;24.1;27.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Western Pacific;Solomon Islands;20+;Female;26.2 [24.3-28.0];26.2;24.3;28;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1994;Western Pacific;Solomon Islands;20+;Female;26.4 [24.6-28.2];26.4;24.6;28.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Eastern Mediterranean;Somalia;20+;Female;20.8 [17.6-24.0];20.8;17.6;24;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Eastern Mediterranean;Somalia;20+;Female;20.8 [17.7-24.0];20.8;17.7;24;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Eastern Mediterranean;Somalia;20+;Female;20.9 [17.8-24.0];20.9;17.8;24;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Eastern Mediterranean;Somalia;20+;Female;21.0 [18.0-24.0];21;18;24;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Eastern Mediterranean;Somalia;20+;Female;21.8 [19.1-24.4];21.8;19.1;24.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1997;Eastern Mediterranean;Somalia;20+;Female;21.8 [19.2-24.5];21.8;19.2;24.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Eastern Mediterranean;Somalia;20+;Female;21.9 [19.2-24.6];21.9;19.2;24.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Eastern Mediterranean;Somalia;20+;Female;22.0 [19.3-24.7];22;19.3;24.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2000;Eastern Mediterranean;Somalia;20+;Female;22.0 [19.3-24.7];22;19.3;24.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Africa;South Africa;20+;Female;27.2 [25.8-28.7];27.2;25.8;28.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Africa;South Africa;20+;Female;27.3 [26.0-28.6];27.3;26;28.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;Africa;South Africa;20+;Female;27.3 [26.1-28.6];27.3;26.1;28.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1988;Africa;South Africa;20+;Female;27.4 [26.3-28.5];27.4;26.3;28.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Africa;South Africa;20+;Female;28.5 [27.9-29.1];28.5;27.9;29.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Africa;South Africa;20+;Female;28.6 [28.0-29.3];28.6;28;29.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Africa;South Africa;20+;Female;28.8 [28.2-29.4];28.8;28.2;29.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Africa;South Africa;20+;Female;29.0 [28.3-29.6];29;28.3;29.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Western Pacific;Republic of Korea;20+;Female;22.5 [22.0-23.1];22.5;22;23.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Western Pacific;Republic of Korea;20+;Female;22.7 [22.1-23.2];22.7;22.1;23.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Western Pacific;Republic of Korea;20+;Female;22.8 [22.3-23.3];22.8;22.3;23.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1994;Western Pacific;Republic of Korea;20+;Female;23.0 [22.4-23.5];23;22.4;23.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Western Pacific;Republic of Korea;20+;Female;23.3 [22.7-23.9];23.3;22.7;23.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Europe;Spain;20+;Female;25.1 [23.8-26.5];25.1;23.8;26.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Europe;Spain;20+;Female;25.1 [23.9-26.4];25.1;23.9;26.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Europe;Spain;20+;Female;25.2 [24.1-26.3];25.2;24.1;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Europe;Spain;20+;Female;25.2 [24.2-26.2];25.2;24.2;26.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Europe;Spain;20+;Female;25.8 [25.4-26.2];25.8;25.4;26.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1997;Europe;Spain;20+;Female;25.8 [25.4-26.3];25.8;25.4;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Europe;Spain;20+;Female;25.9 [25.5-26.3];25.9;25.5;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Europe;Spain;20+;Female;25.9 [25.5-26.4];25.9;25.5;26.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;South-East Asia;Sri Lanka;20+;Female;21.4 [19.4-23.5];21.4;19.4;23.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;South-East Asia;Sri Lanka;20+;Female;21.5 [19.6-23.5];21.5;19.6;23.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;South-East Asia;Sri Lanka;20+;Female;21.6 [19.8-23.4];21.6;19.8;23.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1988;South-East Asia;Sri Lanka;20+;Female;21.7 [20.0-23.4];21.7;20;23.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;South-East Asia;Sri Lanka;20+;Female;22.7 [21.9-23.4];22.7;21.9;23.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;South-East Asia;Sri Lanka;20+;Female;22.7 [22.0-23.4];22.7;22;23.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;South-East Asia;Sri Lanka;20+;Female;22.8 [22.1-23.5];22.8;22.1;23.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;South-East Asia;Sri Lanka;20+;Female;22.9 [22.2-23.5];22.9;22.2;23.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;South-East Asia;Sri Lanka;20+;Female;22.9 [22.2-23.6];22.9;22.2;23.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Eastern Mediterranean;Sudan;20+;Female;21.4 [18.7-24.1];21.4;18.7;24.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Eastern Mediterranean;Sudan;20+;Female;21.4 [18.7-24.2];21.4;18.7;24.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Eastern Mediterranean;Sudan;20+;Female;21.5 [18.8-24.2];21.5;18.8;24.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Eastern Mediterranean;Sudan;20+;Female;21.6 [18.9-24.3];21.6;18.9;24.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Eastern Mediterranean;Sudan;20+;Female;23.1 [20.2-26.0];23.1;20.2;26;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Americas;Suriname;20+;Female;24.3 [21.0-27.6];24.3;21;27.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Americas;Suriname;20+;Female;24.4 [21.2-27.7];24.4;21.2;27.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Americas;Suriname;20+;Female;24.5 [21.4-27.7];24.5;21.4;27.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Americas;Suriname;20+;Female;26.0 [23.5-28.8];26;23.5;28.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1997;Americas;Suriname;20+;Female;26.2 [23.6-28.9];26.2;23.6;28.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Americas;Suriname;20+;Female;26.4 [23.7-29.1];26.4;23.7;29.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Americas;Suriname;20+;Female;26.5 [23.9-29.3];26.5;23.9;29.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1984;Africa;Swaziland;20+;Female;26.4 [23.8-28.9];26.4;23.8;28.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Africa;Swaziland;20+;Female;26.4 [24.0-28.8];26.4;24;28.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Africa;Swaziland;20+;Female;26.5 [24.1-28.8];26.5;24.1;28.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;Africa;Swaziland;20+;Female;26.6 [24.3-28.8];26.6;24.3;28.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Africa;Swaziland;20+;Female;27.7 [26.5-28.9];27.7;26.5;28.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Africa;Swaziland;20+;Female;27.8 [26.6-29.0];27.8;26.6;29;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Africa;Swaziland;20+;Female;28.0 [26.8-29.1];28;26.8;29.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Africa;Swaziland;20+;Female;28.1 [27.0-29.2];28.1;27;29.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Europe;Sweden;20+;Female;24.6 [24.0-25.2];24.6;24;25.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Europe;Sweden;20+;Female;24.6 [24.1-25.2];24.6;24.1;25.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Europe;Sweden;20+;Female;24.7 [24.2-25.2];24.7;24.2;25.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Europe;Sweden;20+;Female;24.7 [24.2-25.2];24.7;24.2;25.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Europe;Sweden;20+;Female;25.1 [24.3-25.9];25.1;24.3;25.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Europe;Sweden;20+;Female;25.1 [24.2-26.0];25.1;24.2;26;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Europe;Switzerland;20+;Female;23.7 [22.1-25.3];23.7;22.1;25.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Europe;Switzerland;20+;Female;23.7 [22.3-25.2];23.7;22.3;25.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Europe;Switzerland;20+;Female;23.7 [22.4-25.1];23.7;22.4;25.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Europe;Switzerland;20+;Female;24.0 [23.1-25.0];24;23.1;25;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Europe;Switzerland;20+;Female;24.0 [23.1-25.0];24;23.1;25;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1997;Europe;Switzerland;20+;Female;24.0 [23.1-25.0];24;23.1;25;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Europe;Switzerland;20+;Female;24.0 [23.0-25.0];24;23;25;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1984;Eastern Mediterranean;Syrian Arab Republic;20+;Female;26.4 [24.3-28.5];26.4;24.3;28.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Eastern Mediterranean;Syrian Arab Republic;20+;Female;26.5 [24.5-28.5];26.5;24.5;28.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Eastern Mediterranean;Syrian Arab Republic;20+;Female;26.6 [24.6-28.5];26.6;24.6;28.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;Eastern Mediterranean;Syrian Arab Republic;20+;Female;26.7 [24.8-28.4];26.7;24.8;28.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Eastern Mediterranean;Syrian Arab Republic;20+;Female;28.1 [27.1-29.2];28.1;27.1;29.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Eastern Mediterranean;Syrian Arab Republic;20+;Female;28.2 [27.2-29.3];28.2;27.2;29.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Eastern Mediterranean;Syrian Arab Republic;20+;Female;28.4 [27.3-29.5];28.4;27.3;29.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Eastern Mediterranean;Syrian Arab Republic;20+;Female;28.5 [27.4-29.6];28.5;27.4;29.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Europe;Tajikistan;20+;Female;24.4 [22.2-26.8];24.4;22.2;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Europe;Tajikistan;20+;Female;24.4 [22.3-26.6];24.4;22.3;26.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Europe;Tajikistan;20+;Female;24.3 [22.3-26.5];24.3;22.3;26.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Europe;Tajikistan;20+;Female;24.2 [22.2-26.3];24.2;22.2;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Europe;Tajikistan;20+;Female;23.7 [22.0-25.5];23.7;22;25.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Europe;Tajikistan;20+;Female;23.8 [22.0-25.6];23.8;22;25.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Africa;United Republic of Tanzania;20+;Female;20.9 [18.9-22.8];20.9;18.9;22.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Africa;United Republic of Tanzania;20+;Female;21.0 [19.2-22.7];21;19.2;22.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Africa;United Republic of Tanzania;20+;Female;22.0 [21.4-22.5];22;21.4;22.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Africa;United Republic of Tanzania;20+;Female;22.1 [21.5-22.6];22.1;21.5;22.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1997;Africa;United Republic of Tanzania;20+;Female;22.1 [21.6-22.7];22.1;21.6;22.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Africa;United Republic of Tanzania;20+;Female;22.2 [21.7-22.7];22.2;21.7;22.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;South-East Asia;Thailand;20+;Female;21.8 [20.4-23.3];21.8;20.4;23.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1984;South-East Asia;Thailand;20+;Female;21.9 [20.6-23.3];21.9;20.6;23.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;South-East Asia;Thailand;20+;Female;22.0 [20.8-23.2];22;20.8;23.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;South-East Asia;Thailand;20+;Female;22.1 [21.0-23.2];22.1;21;23.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;South-East Asia;Thailand;20+;Female;22.2 [21.2-23.2];22.2;21.2;23.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2000;South-East Asia;Thailand;20+;Female;23.8 [23.3-24.3];23.8;23.3;24.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;South-East Asia;Thailand;20+;Female;23.9 [23.4-24.3];23.9;23.4;24.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;South-East Asia;Thailand;20+;Female;23.9 [23.5-24.4];23.9;23.5;24.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;South-East Asia;Thailand;20+;Female;24.0 [23.5-24.5];24;23.5;24.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Africa;Gambia;20+;Female;21.4 [20.3-22.5];21.4;20.3;22.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Africa;Gambia;20+;Female;21.6 [20.6-22.6];21.6;20.6;22.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Africa;Gambia;20+;Female;21.7 [20.8-22.7];21.7;20.8;22.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Africa;Gambia;20+;Female;21.9 [21.0-22.8];21.9;21;22.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Africa;Gambia;20+;Female;24.4 [22.9-26.0];24.4;22.9;26;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Africa;Gambia;20+;Female;24.6 [23.0-26.3];24.6;23;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Africa;Togo;20+;Female;20.3 [17.9-22.7];20.3;17.9;22.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Africa;Togo;20+;Female;20.4 [18.1-22.6];20.4;18.1;22.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1994;Africa;Togo;20+;Female;21.2 [20.2-22.3];21.2;20.2;22.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Africa;Togo;20+;Female;21.3 [20.3-22.4];21.3;20.3;22.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Africa;Togo;20+;Female;21.4 [20.4-22.5];21.4;20.4;22.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1997;Africa;Togo;20+;Female;21.6 [20.6-22.5];21.6;20.6;22.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Western Pacific;Tonga;20+;Female;28.0 [25.1-30.8];28;25.1;30.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1984;Western Pacific;Tonga;20+;Female;28.3 [25.5-30.9];28.3;25.5;30.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Western Pacific;Tonga;20+;Female;28.6 [26.0-31.1];28.6;26;31.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Western Pacific;Tonga;20+;Female;28.8 [26.4-31.2];28.8;26.4;31.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2000;Western Pacific;Tonga;20+;Female;32.4 [31.1-33.7];32.4;31.1;33.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Western Pacific;Tonga;20+;Female;32.7 [31.4-33.9];32.7;31.4;33.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Western Pacific;Tonga;20+;Female;32.9 [31.7-34.1];32.9;31.7;34.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Western Pacific;Tonga;20+;Female;33.1 [31.9-34.3];33.1;31.9;34.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1988;Americas;Trinidad and Tobago;20+;Female;26.5 [24.9-28.1];26.5;24.9;28.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Americas;Trinidad and Tobago;20+;Female;26.5 [25.0-28.1];26.5;25;28.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Americas;Trinidad and Tobago;20+;Female;26.5 [25.0-28.0];26.5;25;28;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Americas;Trinidad and Tobago;20+;Female;26.6 [25.1-28.0];26.6;25.1;28;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Americas;Trinidad and Tobago;20+;Female;26.6 [25.1-28.1];26.6;25.1;28.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Americas;Trinidad and Tobago;20+;Female;28.2 [26.1-30.2];28.2;26.1;30.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Americas;Trinidad and Tobago;20+;Female;28.4 [26.2-30.5];28.4;26.2;30.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Americas;Trinidad and Tobago;20+;Female;28.5 [26.3-30.7];28.5;26.3;30.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Eastern Mediterranean;Tunisia;20+;Female;24.5 [22.2-26.8];24.5;22.2;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1994;Eastern Mediterranean;Tunisia;20+;Female;26.2 [25.1-27.3];26.2;25.1;27.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Eastern Mediterranean;Tunisia;20+;Female;26.3 [25.3-27.4];26.3;25.3;27.4;
